participant_id,alpha_pos,alpha_neg,phi,rho,capacity,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds
10059,0.017878884449601173,0.0010000000474974513,0.2326411008834839,0.9180232882499695,4.654504776000977,0.10933734476566315,879.9915771484375,1771.983154296875,1803.2922153272955,1772.0450555496384,0.41275450687556847,9.023389793583192e-06,1364,True,50,4,['alpha_neg']
10062,0.7680205702781677,0.3240838944911957,0.0010000000474974513,0.9408439993858337,5.584343433380127,0.08387480676174164,846.8550415039062,1705.7100830078125,1736.9438940662747,1705.7727695749768,0.4277352056098338,6.994867817411432e-06,1347,True,49,3,['phi']
10063,0.015496546402573586,0.0010000000474974513,0.28918907046318054,0.32562437653541565,4.999994277954102,0.12658074498176575,1109.6815185546875,2231.363037109375,2261.89849603954,2231.4335069080325,0.15756826751350028,1.377630591392517,1199,False,50,25,['alpha_neg']
10064,0.014459347352385521,0.0010000000474974513,0.20123520493507385,0.7738904356956482,3.000000238418579,0.1259266436100006,998.3472900390625,2008.694580078125,2039.4655557522053,2008.7623220136088,0.27126313938239366,0.6655420064926147,1247,False,50,4,['alpha_neg']
10065,0.002452907618135214,0.0021750156302005053,0.12545634806156158,0.8981200456619263,4.4651618003845215,0.0010000000474974513,739.1917724609375,1490.383544921875,1521.5411502491697,1490.447036985367,0.494104250155064,5.137021162227029e-06,1330,True,48,8,"['alpha_pos', 'alpha_neg', 'epsilon']"
10066,0.013288922607898712,0.005648676306009293,0.0010000000474974513,0.9990000128746033,2.8373210430145264,0.07104430347681046,909.5186767578125,1831.037353515625,1861.7210901730211,1831.1060932864925,0.326379514292355,8.397071724175476e-06,1229,True,50,2,"['alpha_neg', 'phi', 'rho']"
10067,0.006640284322202206,0.005002351477742195,0.3836785852909088,0.7711620330810547,2.574050188064575,0.0010000000474974513,1144.916259765625,2301.83251953125,2333.0752326684965,2301.89511267581,0.22746650048809958,6.57382997815148e-06,1349,True,50,3,"['alpha_pos', 'alpha_neg', 'epsilon']"
10071,0.4873875379562378,0.3609563112258911,0.20326519012451172,0.9576866626739502,5.064340591430664,0.1674562394618988,786.3073120117188,1584.6146240234375,1615.5188327689928,1584.6808700802198,0.43864489444974575,8.854823136061896e-06,1275,True,49,26,[]
10072,0.006275501102209091,0.010561282746493816,0.17252129316329956,0.8116939067840576,5.30877161026001,0.08812122046947479,951.2394409179688,1914.4788818359375,1945.8882723578265,1914.539751401155,0.37573507351253277,8.321947461809032e-06,1387,True,50,1,"['alpha_pos', 'alpha_neg']"
10074,0.7770928740501404,0.1581038534641266,0.09007160365581512,0.6829146146774292,5.866833686828613,0.34787532687187195,1114.247802734375,2240.49560546875,2271.7472074965112,2240.55810546875,0.24927308791148017,5.3246162678988185e-06,1351,True,50,34,[]
10075,0.9547672867774963,0.046694833785295486,0.15424714982509613,0.8115015625953674,5.178675651550293,0.24962082505226135,980.1012573242188,1972.2025146484375,2003.3646295588082,1972.2659587571989,0.32973207326612497,2.6845023967325687e-05,1331,True,50,13,[]
10076,0.011022026650607586,0.0010000000474974513,0.2844153046607971,0.9508271813392639,2.873652935028076,0.15927770733833313,982.3922729492188,1976.7845458984375,2007.458510566703,1976.853398357454,0.27122087793522587,8.457597687083762e-06,1227,True,50,4,['alpha_neg']
10077,0.01033209078013897,0.005982708651572466,0.1201365515589714,0.7645534873008728,3.608752727508545,0.040230583399534225,960.5993041992188,1933.1986083984375,1964.09810941523,1933.2649067409789,0.3136772623606162,8.073427125054877e-06,1274,True,50,17,"['alpha_pos', 'alpha_neg']"
10078,0.011638631112873554,0.011484094895422459,0.1755494922399521,0.9565231800079346,2.8443446159362793,0.14320142567157745,895.720703125,1803.44140625,1834.0366167113186,1803.5111736918604,0.32673813370260363,1.2177862117823679e-05,1211,True,49,3,[]
10079,0.015605512075126171,0.0010000000474974513,0.0951693132519722,0.8731649518013,3.3268823623657227,0.09581374377012253,861.0430297851562,1734.0860595703125,1764.764912222555,1734.1548556391085,0.36176291406834726,5.783786946267355e-06,1228,True,50,1,['alpha_neg']
