participant_id,alpha,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds,parameterization_version
10224,0.01560476329177618,0.18923695385456085,585.6017456054688,1175.2034912109375,1184.3536428921368,1175.2202979336266,0.256572273317646,0.0011736523592844605,717,False,50,37,[],v4.0-phiapprox
10225,0.042136166244745255,0.07577994465827942,315.95526123046875,635.9105224609375,645.0494853017661,635.9274238693882,0.5966411323546954,4.2648848648241255e-06,713,True,50,26,[],v4.0-phiapprox
10226,0.043295808136463165,0.30147603154182434,538.8442993164062,1081.6885986328125,1090.8415377709089,1081.7053818495958,0.3168840971002149,6.056733127479674e-06,718,True,50,19,[],v4.0-phiapprox
10227,0.5086522698402405,0.1689610779285431,357.4247741699219,718.8495483398438,727.9997000210429,718.8663550625329,0.5462453974648512,1.0678174476197455e-05,717,True,50,25,[],v4.0-phiapprox
10228,0.04076836258172989,0.06266023218631744,305.0704040527344,614.1408081054688,623.2769639282927,614.1577333522953,0.6099901002082897,4.832966169487918e-06,712,True,50,11,[],v4.0-phiapprox
10229,0.025648310780525208,0.2135924994945526,515.3682250976562,1034.7364501953125,1043.8585115271057,1034.753495649858,0.3364803753310659,9.028702152136248e-06,707,True,50,13,[],v4.0-phiapprox
10231,0.047808196395635605,0.7101078033447266,745.4995727539062,1494.9991455078125,1504.1520846459089,1495.0159287245958,0.054898391985858885,8.709014764463063e-06,718,True,50,23,[],v4.0-phiapprox
10234,0.03414279967546463,0.10406035929918289,373.50250244140625,751.0050048828125,760.1298930702,751.0220261594083,0.5198070212352344,3.5798639146378264e-05,708,True,50,15,[],v4.0-phiapprox
10235,0.79146409034729,0.306733638048172,498.5510559082031,1001.1021118164062,1010.2606142404264,1001.1188482180798,0.3697212117168389,4.2584001676004846e-06,720,True,50,37,[],v4.0-phiapprox
10236,0.05088025704026222,0.10486753284931183,340.82635498046875,685.6527099609375,694.805649099034,685.6694931777207,0.5679198916831952,4.155551141593605e-05,718,True,50,12,[],v4.0-phiapprox
10239,0.03565508872270584,0.16561998426914215,439.0564880371094,882.1129760742188,891.2659152123152,882.129759291002,0.44338936195488343,3.5754317195824115e-06,718,True,50,16,[],v4.0-phiapprox
10240,0.07326991111040115,0.021658381447196007,179.0029754638672,362.0059509277344,371.16445335175456,362.02268732940803,0.7737006528470372,2.864773887267802e-05,720,True,50,4,[],v4.0-phiapprox
10241,0.09854160249233246,0.1781860738992691,385.3124694824219,774.6249389648438,783.7834413888639,774.6416753665173,0.5128798274564492,8.586458534409758e-06,720,True,50,20,[],v4.0-phiapprox
10242,0.5038430094718933,0.1156792938709259,292.87384033203125,589.7476806640625,598.9034033795045,589.7644404405988,0.6292277358510988,0.016026834025979042,719,False,50,17,[],v4.0-phiapprox
10243,0.01714146137237549,0.1912541389465332,566.4957885742188,1136.9915771484375,1146.124922008044,1137.0085263009798,0.2747585253457705,7.048872248560656e-06,711,True,50,14,[],v4.0-phiapprox
10245,0.5341488718986511,0.1740713119506836,366.80487060546875,737.6097412109375,746.7654639263795,737.6265009874738,0.5356325705940487,2.643513653310947e-06,719,True,50,36,[],v4.0-phiapprox
10246,0.0312696136534214,0.10003384202718735,392.1502380371094,788.3004760742188,797.4450411596067,788.317330006803,0.5007684903602397,1.897147740237415e-05,715,True,50,40,[],v4.0-phiapprox
10248,0.03558983653783798,0.10691693425178528,382.0185546875,768.037109375,777.1900485130965,768.0538925917832,0.5156987830419886,2.951746864710003e-05,718,True,50,27,[],v4.0-phiapprox
