dataset,subject,nll,converged,true_alpha_pos,recovered_alpha_pos,true_alpha_neg,recovered_alpha_neg,true_phi,recovered_phi,true_rho,recovered_rho,true_capacity,recovered_capacity,true_kappa_s,recovered_kappa_s,true_epsilon,recovered_epsilon
1,41,175.17196655273438,True,0.8754430825079076,0.8042012453079224,0.2686740725036917,0.14876534044742584,0.5107431573215633,0.8767805695533752,0.06834799217031887,0.31596896052360535,3.016430726078858,7.0,0.9760166726361549,0.9663931727409363,0.2682057444719411,0.0010000000474974513
1,42,1479.9930419921875,True,0.9161292455284625,0.0010000000474974513,0.8850863941666728,0.9990000128746033,0.48437494694035105,0.9990000128746033,0.6420342492302157,0.9950668215751648,1.3599523450058122,2.8420863151550293,0.06192691864442301,0.0801466628909111,0.9594323684865625,0.7583096027374268
1,43,1152.241455078125,True,0.13071973540533227,0.13455449044704437,0.5323645146324201,0.5255163908004761,0.9164019526020061,0.6908612251281738,0.12014793001478967,0.12530894577503204,6.198696850075866,4.523492336273193,0.12233607180478967,0.14251388609409332,0.7675868223726693,0.7380678057670593
1,44,764.0115356445312,True,0.2785766564532981,0.22146575152873993,0.7196192424018639,0.25027063488960266,0.5058121241836191,0.5272676348686218,0.7124453902467105,0.8074946403503418,5.815466944426856,5.043179035186768,0.7214630731124642,0.6975772976875305,0.18574750551251185,0.23431111872196198
1,45,858.0000610351562,True,0.3003268013927295,0.3034212291240692,0.8622585281584872,0.8749648332595825,0.27889152330007205,0.22106170654296875,0.03649588871838229,0.09500802308320999,2.9194977437996323,5.92971658706665,0.5064653449013786,0.5463817119598389,0.40309598330381347,0.411022812128067
1,46,457.9998474121094,True,0.8954581341392537,0.8418998122215271,0.716468091421747,0.7502226233482361,0.17795100722358762,0.1976289004087448,0.022612886479203554,0.016675399616360664,5.559747828860803,7.0,0.11861909182298502,0.13400739431381226,0.015434678434091749,0.016535362228751183
1,47,583.8702392578125,True,0.023081248048212176,0.36609381437301636,0.693242289261885,0.46238866448402405,0.3550936691482006,0.3180375099182129,0.9923577817357735,0.9990000128746033,4.4703412740677075,5.113741874694824,0.8168112316432931,0.8157119750976562,0.44901131460082755,0.4227268397808075
1,48,952.753662109375,True,0.46881753511163043,0.09131262451410294,0.7401327461136438,0.0010000000474974513,0.11354662412543466,0.06748694181442261,0.707394588849904,0.9990000128746033,5.099806386403435,2.638360023498535,0.5243195856064548,0.5052565336227417,0.6971509479239878,0.6134657263755798
1,49,783.452880859375,True,0.725972176279969,0.5339953899383545,0.7571943399003491,0.8415390253067017,0.14981300802069566,0.7634225487709045,0.26940203277101266,0.4187285304069519,4.073869078610624,2.999040365219116,0.7279953133268012,0.7180941700935364,0.6755710312188722,0.6235772967338562
2,0,874.6441040039062,True,0.765105432384414,0.9990000128746033,0.24750115952908114,0.5179807543754578,0.5606039207262733,0.6119967103004456,0.8209465411255986,0.9441797137260437,3.4964058604741552,3.642176628112793,0.6514328043205617,0.6241857409477234,0.4130066531834809,0.2994600832462311
2,1,759.0325927734375,True,0.06102123860358937,0.02606220915913582,0.292937504462702,0.006338401231914759,0.9376115245440387,0.909819483757019,0.6235850190736605,0.0010000000474974513,1.6615929118507982,1.5830563306808472,0.7335920403064213,0.723929762840271,0.9008024268365215,0.711927592754364
2,2,586.7597045898438,True,0.7493223267125654,0.6462581753730774,0.30586717709037786,0.27376264333724976,0.26360172674570775,0.31871554255485535,0.7808387445552278,0.7802528738975525,3.1770554450339112,3.6416194438934326,0.7424245243415034,0.7370949387550354,0.044477082994023025,0.08893100917339325
2,3,1066.487060546875,True,0.7872651601442284,0.745754599571228,0.5923191834074265,0.5154063105583191,0.9833257428696559,0.9990000128746033,0.27499041854071443,0.48595768213272095,2.295919213435722,4.022552013397217,0.211335390557005,0.1927744448184967,0.3090696676962386,0.0010000000474974513
2,4,900.6544189453125,True,0.3760759730186122,0.0010000000474974513,0.10074783694746214,0.0012731773313134909,0.6515156002044862,0.6617757081985474,0.7851501514188763,0.9988914728164673,5.734815825204638,1.494517207145691,0.5901525521094706,0.5864641070365906,0.9152395698187383,0.34775251150131226
2,5,1080.5113525390625,True,0.9165075266944268,0.8165509104728699,0.22971559992455545,0.21159926056861877,0.698010948182525,0.7401114702224731,0.9154229975091903,0.8279139399528503,4.5647582264847095,4.7945451736450195,0.33654197520940954,0.3603995740413666,0.14105853699171986,0.0903189554810524
2,6,1067.5018310546875,True,0.7276539392269633,0.1454593986272812,0.692656830775509,0.0010000000474974513,0.8042713141424231,0.7710555195808411,0.9977693651100361,0.8692160248756409,6.05512609579507,5.000006198883057,0.4306633853363776,0.41978856921195984,0.5183889760180219,0.5400568246841431
2,7,602.6234741210938,True,0.45065117535427296,0.4689106047153473,0.9668275080745894,0.9524781107902527,0.09481710664942397,0.09414410591125488,0.47406968173105973,0.2845429480075836,2.8881706783988763,2.0834743976593018,0.6655926147389954,0.6654025912284851,0.06299241835023178,0.033818863332271576
2,8,1093.4857177734375,True,0.17227751395083818,0.33206894993782043,0.21038824486471952,0.5667573809623718,0.7679623265788879,0.8757163286209106,0.9149442064764111,0.5053448677062988,3.606075031421268,6.567403316497803,0.5048405904094939,0.4887722134590149,0.654871679809029,0.7106971740722656
2,9,764.8502197265625,True,0.36318339490745694,0.7889417409896851,0.5998997978949244,0.9933339357376099,0.17106043237946958,0.9971838593482971,0.10306768567208772,0.8079022169113159,3.731336389251056,5.00002908706665,0.7020169142302625,0.7153245210647583,0.6638502309521223,0.0010000000474974513
2,10,820.9378051757812,True,0.7826014443166804,0.9990000128746033,0.2479708218318562,0.4908500611782074,0.4721430830651434,0.4354766607284546,0.9207079047275769,0.8097837567329407,3.397433764061291,3.7424967288970947,0.5567987615651387,0.5564460158348083,0.2969535181599367,0.22290682792663574
2,11,736.6268920898438,True,0.4528192640007735,0.8741261959075928,0.6137144339776508,0.4942907691001892,0.17900083788528623,0.9319288730621338,0.6292796200887765,0.4917656183242798,1.5515070297822775,3.4857616424560547,0.7661523970624253,0.7581458687782288,0.7226172462141425,0.3848499059677124
2,12,489.8884582519531,True,0.08062626904291163,0.06803029030561447,0.8183639685495966,0.726810872554779,0.29929413275809136,0.44568726420402527,0.5687177121679489,0.7306488752365112,1.9388776370932674,1.53200364112854,0.8785438773814207,0.8780978322029114,0.11830964107904103,0.0010000000474974513
2,13,1513.992919921875,True,0.04345037216264298,0.05691812187433243,0.17581393092299177,0.5034684538841248,0.7361257788691761,0.6922180652618408,0.16734572226044542,0.3204421401023865,2.5064435620873917,6.112316608428955,0.03696115451882154,0.04932145029306412,0.715895174207772,0.6800426840782166
2,14,776.925537109375,True,0.9084696430631521,0.27302950620651245,0.8010762418776971,0.7108942866325378,0.21798359193680952,0.0010000000474974513,0.40946059104183263,0.5421461462974548,4.334368119846184,6.666405200958252,0.6943746323180943,0.7147116661071777,0.6762434187065492,0.71749347448349
2,15,1241.9310302734375,True,0.9282474433649313,0.9060952067375183,0.17622289735270982,0.16818749904632568,0.8982705388564342,0.9320703744888306,0.609161290314914,0.6733543872833252,5.653785850574708,6.067183017730713,0.09375577927636347,0.0684315487742424,0.3274713342348015,0.17054574191570282
2,16,1111.2509765625,True,0.502113802299681,0.3799847364425659,0.6641246328300883,0.4556630551815033,0.2978042560210964,0.14168475568294525,0.8819489054361216,0.5764970779418945,1.3530992349118462,2.4307119846343994,0.47235402261497617,0.4601687788963318,0.7534663941798964,0.7580397725105286
2,17,1094.8580322265625,True,0.6164727969587264,0.9990000128746033,0.9459440055151461,0.9931700825691223,0.6973682612253725,0.5266355872154236,0.6776219474383484,0.9990000128746033,5.811778665971205,2.7713944911956787,0.5476255724313857,0.5475261807441711,0.7563618577613194,0.6481214761734009
2,18,870.4017944335938,True,0.7804835723537621,0.23500190675258636,0.1378801890940116,0.11885453015565872,0.6172008012228397,0.9912263751029968,0.932037513544365,0.9990000128746033,2.7901987139348776,3.9611594676971436,0.6910304330204322,0.6942521333694458,0.70434247137995,0.0010000000474974513
2,19,1131.3505859375,True,0.3493021958925605,0.42134973406791687,0.6729609763067204,0.8717772364616394,0.2513398036272509,0.31052058935165405,0.599467081384583,0.8460178971290588,2.952134430033899,2.375957489013672,0.3618801031103037,0.35895824432373047,0.6622171099682818,0.5295200943946838
2,20,603.47216796875,True,0.9954528382659691,0.9990000128746033,0.14846405792277792,0.9990000128746033,0.28539214960407616,0.9990000128746033,0.6874840944453352,0.9990000128746033,4.42551608281542,4.257187843322754,0.8281294967042152,0.8349077701568604,0.8422487220519056,0.0010000000474974513
2,21,803.2099609375,True,0.9643024431375169,0.15017499029636383,0.4520785655469771,0.04961158335208893,0.2967058894004197,0.9780636429786682,0.025619100108012674,0.7193349003791809,1.4243350019955558,6.2701497077941895,0.6580785749827706,0.7000568509101868,0.8191191153859309,0.25545215606689453
2,22,833.3477783203125,True,0.34605535829342565,0.3573094606399536,0.6781212865551723,0.6100976467132568,0.5845611374044023,0.6066771745681763,0.2985244048458548,0.3419019281864166,4.182734045027578,6.554943561553955,0.5597918856507568,0.5729406476020813,0.2881293536996817,0.2784270942211151
2,23,1278.1427001953125,True,0.5008821416041479,0.6698092818260193,0.5586616759623053,0.9366193413734436,0.8927389557425283,0.8784603476524353,0.738540159847064,0.75515216588974,6.961160271322488,6.012646675109863,0.17126123635669854,0.15376736223697662,0.1099815499991984,0.14006783068180084
2,24,966.3095703125,True,0.650172074576183,0.594758152961731,0.9722505137764671,0.44071048498153687,0.21851682551490192,0.24129128456115723,0.9138742256492761,0.9024009704589844,6.703973005135339,6.461399555206299,0.13718605189874045,0.16013790667057037,0.207988368053738,0.20545393228530884
2,25,1096.657958984375,True,0.5994861887699836,0.5273292660713196,0.7821211803450357,0.8375871777534485,0.8715000034180335,0.8633866906166077,0.42016116746036025,0.4003608226776123,1.7605107652489065,4.767467975616455,0.4592741382682015,0.4871688187122345,0.3579362686287882,0.29830339550971985
2,26,1061.666015625,True,0.7799968278185291,0.6410177946090698,0.39221423675607797,0.3330380618572235,0.44274736121141905,0.5067145228385925,0.5594729422653861,0.5882043838500977,6.742353490475057,5.21041202545166,0.26128809475043613,0.27412888407707214,0.4331983112088269,0.44288283586502075
2,27,848.7941284179688,True,0.9491416593803723,0.6710153818130493,0.7876518771391572,0.3372156322002411,0.5158809875323095,0.4957098960876465,0.9192024075433335,0.9330072999000549,6.6187209224931784,6.4257893562316895,0.19133634229171015,0.18712638318538666,0.007274596584740179,0.0010000000474974513
2,28,811.5675048828125,True,0.5048174577527409,0.6818620562553406,0.7667821331014377,0.08667366206645966,0.6042091767928657,0.6051664352416992,0.9773829560042794,0.9990000128746033,6.950928404845035,5.54938268661499,0.649699433617668,0.6439328193664551,0.20756763197858438,0.19221943616867065
2,29,577.6508178710938,True,0.028251661743397993,0.07988094538450241,0.9255862523729087,0.1707276701927185,0.10791074534162944,0.2639332711696625,0.06634460134063334,0.9990000128746033,2.980047589176151,2.000027894973755,0.8622631625632282,0.8362460732460022,0.6965902876629071,0.5541514754295349
2,30,1229.9149169921875,True,0.23443776041169656,0.25906306505203247,0.3170608673997014,0.34561285376548767,0.5001795724720605,0.36449918150901794,0.3705437943452983,0.17433437705039978,4.370398989516607,6.429916858673096,0.2445485209332796,0.2644180953502655,0.5968848327957785,0.6690848469734192
2,31,1302.714111328125,True,0.4635001887130427,0.6270622611045837,0.7008876532011775,0.0010000000474974513,0.7195850715043828,0.7269756197929382,0.9873939891680659,0.9990000128746033,3.6595500012754636,2.9999120235443115,0.22318770837252433,0.23263517022132874,0.7880694513791282,0.7858030200004578
2,32,705.6383056640625,True,0.1689411591621912,0.16743411123752594,0.5837482404991475,0.8135981559753418,0.09225476669192946,0.5539467334747314,0.04028349332630326,0.3348592519760132,6.654444124496023,6.668478488922119,0.7523022638971156,0.7562782168388367,0.573494832285306,0.3942544162273407
2,33,1007.5308227539062,True,0.8388127554221221,0.7019699215888977,0.03613712506808491,0.009997973218560219,0.935837435046189,0.5725218653678894,0.947825356746557,0.5190182328224182,6.535758028824073,6.638640403747559,0.6275722858698045,0.5644386410713196,0.7909490494014039,0.7527207732200623
2,34,411.1604309082031,True,0.20081041373379693,0.05640244111418724,0.8048755775541793,0.11031775176525116,0.4375740629771274,0.9990000128746033,0.8386987457805192,0.9990000128746033,1.541228806763796,2.9996840953826904,0.9175152260420132,0.9202449917793274,0.9912030929964905,0.5336819887161255
2,35,557.7088623046875,True,0.6854206843652748,0.5397381782531738,0.24346756710663894,0.2072325199842453,0.36315640496131285,0.14555330574512482,0.9244649558841945,0.906302273273468,1.8430376984101986,1.7438534498214722,0.7925261602063649,0.8187757730484009,0.31352617857934656,0.354263573884964
2,36,933.0185546875,True,0.9942509597994658,0.9968369603157043,0.6374455297288215,0.7100456357002258,0.38808473078067895,0.09822803735733032,0.03357425071985371,0.07065914571285248,6.487795403330209,1.830094337463379,0.0013453146983890552,0.0,0.291392014276608,0.27985823154449463
2,37,1155.942626953125,True,0.051697386753223634,0.05836579576134682,0.7579553959605351,0.8081607818603516,0.7673378295165126,0.7682336568832397,0.7705618433063754,0.777587890625,5.819093104184283,6.04353141784668,0.0873576972143093,0.11426158249378204,0.06131815881031309,0.06661362200975418
2,38,1184.358154296875,True,0.9596812650382962,0.9585922956466675,0.14841626504364047,0.044747184962034225,0.3071961819060041,0.307791531085968,0.24312897991637483,0.27680572867393494,6.160251986237656,2.6416752338409424,0.03691085598461308,0.0,0.5211819204683734,0.5003483295440674
2,39,992.9575805664062,True,0.6039126506630242,0.5529505610466003,0.5185636747656804,0.513245165348053,0.6702612682872953,0.6442921757698059,0.6102580970662027,0.6331439018249512,6.283470503086597,6.781732082366943,0.39360661838805366,0.3880847990512848,0.11515524418259376,0.1292032152414322
2,40,696.574462890625,True,0.43828765764792127,0.32213708758354187,0.7384982654308231,0.4741114675998688,0.10128665711767597,0.08578773587942123,0.41559880776404157,0.5637656450271606,5.014628380473443,7.0,0.6041491911975511,0.5837075710296631,0.08782493583000572,0.09451809525489807
2,41,262.9751892089844,True,0.4624310692371007,0.5680533051490784,0.4162995785916553,0.44694089889526367,0.40501803406564235,0.7105961441993713,0.5988499317541336,0.24810375273227692,1.4382666320566653,1.9780364036560059,0.9454794448541359,0.9300835728645325,0.1515464495740058,0.0010000000474974513
2,42,1323.383544921875,True,0.5637585702181257,0.9781836271286011,0.2682377917912077,0.4320167601108551,0.053255618987461395,0.010908190160989761,0.6575974553021328,0.9990000128746033,3.715457190121745,5.403564453125,0.13765357376857168,0.1315619945526123,0.9254812605313274,0.9197903871536255
2,43,953.8505249023438,True,0.5268044963111986,0.5218039155006409,0.9190495550365043,0.6205337047576904,0.7097104202955677,0.6631988883018494,0.974679327541683,0.9590532779693604,5.107974486439247,4.998981952667236,0.538290740920378,0.5148107409477234,0.046974578190079275,0.07209081947803497
2,44,1155.7391357421875,True,0.7395076556639327,0.9657303094863892,0.5006218009842565,0.5368689894676208,0.632735283353075,0.9086723923683167,0.6811163727297012,0.6512290239334106,3.5729499301010206,3.5335466861724854,0.40114594920620905,0.3906155824661255,0.5739189281782436,0.3647098243236542
2,45,1172.21630859375,True,0.4194757415010346,0.1567804515361786,0.8996455335324222,0.6768393516540527,0.5020685967272757,0.6246135830879211,0.9815826028480357,0.9805618524551392,4.683717056191282,4.998847484588623,0.38423002076519597,0.3487147390842438,0.555813343652038,0.46000808477401733
2,46,477.5065002441406,True,0.5926527756034407,0.9090224504470825,0.6000868535082596,0.0010000000474974513,0.26890439968603136,0.6062142252922058,0.4928194507349964,0.7137020826339722,3.2996149865381055,3.7434115409851074,0.8926246439429828,0.8523173332214355,0.6888019702588946,0.29944828152656555
2,47,686.0741577148438,True,0.9713736977141066,0.12827178835868835,0.997138964601807,0.5283390283584595,0.8330869105714336,0.0015431311912834644,0.004528290283449227,0.9053981900215149,3.038192172882572,6.6401166915893555,0.6912380335987333,0.7173674702644348,0.2494805773702833,0.24789752066135406
2,48,1394.1064453125,True,0.3407927360382025,0.31142401695251465,0.6345693220926889,0.17895810306072235,0.9481699234492325,0.9990000128746033,0.41534270916278204,0.9520922303199768,2.2487975408479417,4.824538707733154,0.004704650662167742,0.0,0.9086510343479361,0.10223805159330368
2,49,1061.1448974609375,True,0.009804323903050007,0.009528407827019691,0.8171371997403039,0.7808999419212341,0.8142568405284707,0.8076935410499573,0.5494865362386493,0.4551796317100525,1.9223777193045184,2.3623361587524414,0.07174411390671565,0.06806264817714691,0.13615076242188068,0.1301373988389969
