participant_id,alpha_pos,alpha_neg,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds
10099,0.9806103110313416,0.9946832060813904,0.3764241635799408,1007.7840576171875,2021.568115234375,2036.6712790241215,2021.5893353935262,0.19178450994508822,0.009939429350197315,1135,False,50,21,['alpha_neg']
10101,0.979729175567627,0.9980783462524414,0.35558944940567017,1242.6732177734375,2491.346435546875,2507.157374205112,2491.363183627824,0.21285322985666166,6.034746093064314e-06,1437,True,50,13,['alpha_neg']
10102,0.9897007346153259,0.9990000128746033,0.4123864471912384,1135.1522216796875,2276.304443359375,2291.716278671156,2276.3235821153557,0.17864858476513912,3.436573706494528e-06,1258,True,50,14,"['alpha_pos', 'alpha_neg']"
10103,0.9918884038925171,0.9989911913871765,0.1419101506471634,967.5003662109375,1941.000732421875,1956.7865136999833,1941.0176219363016,0.381995238525596,5.87668182561174e-06,1425,True,50,20,"['alpha_pos', 'alpha_neg']"
10104,0.9863542318344116,0.9990000128746033,0.42577245831489563,1165.721435546875,2337.44287109375,2352.9043724984867,2337.4616946231617,0.17037890699412506,0.000246433075517416,1279,False,48,20,['alpha_neg']
10106,0.9955770969390869,0.9945117831230164,0.39050522446632385,1078.98974609375,2163.9794921875,2179.2845201023583,2163.999326898244,0.19098946291378704,1.6490877214891952e-06,1214,True,50,26,"['alpha_pos', 'alpha_neg']"
10107,0.9889858365058899,0.9990000128746033,0.3201444447040558,1041.0220947265625,2088.044189453125,2103.4320820999133,2088.0634820576265,0.2407218378162208,9.24311825656332e-06,1248,True,50,37,['alpha_neg']
10109,0.9809644818305969,0.9903560876846313,0.3468894362449646,1184.0850830078125,2374.170166015625,2389.8378640720916,2374.1877355617453,0.2132841677245213,8.52794255479239e-06,1370,True,50,23,['alpha_neg']
10110,0.9990000128746033,0.997747004032135,0.2965400218963623,1031.7186279296875,2069.437255859375,2084.877572397733,2069.4562132053466,0.26054270395022006,8.01916939963121e-06,1270,True,50,30,"['alpha_pos', 'alpha_neg']"
10111,0.9990000128746033,0.9990000128746033,0.5281994342803955,1163.6458740234375,2333.291748046875,2348.5519618504068,2333.311882275063,0.11438451468344157,6.166745606606128e-06,1196,True,50,8,"['alpha_pos', 'alpha_neg']"
