dataset,subject,nll,converged,true_alpha_pos,recovered_alpha_pos,true_alpha_neg,recovered_alpha_neg,true_phi,recovered_phi,true_rho,recovered_rho,true_capacity,recovered_capacity,true_epsilon,recovered_epsilon
2,11,1265.6329345703125,True,0.10306768567208772,0.12930245697498322,0.455312286078759,0.4138774275779724,0.7016128804018019,0.6927666068077087,0.6638502309521223,0.668140172958374,5.699006679258599,6.2034993171691895,0.2479708218318562,0.2556683123111725
2,12,1232.350830078125,True,0.4721430830651434,0.4351106882095337,0.9207079047275769,0.7820935845375061,0.3997731494221948,0.4105883538722992,0.5566851640420085,0.6212928295135498,2.779279668296213,3.0000112056732178,0.4528192640007735,0.47866788506507874
2,13,1501.5377197265625,True,0.6137144339776508,0.6727946996688843,0.17900083788528623,0.13791020214557648,0.6292796200887765,0.7305887341499329,0.09273400262045216,0.28437310457229614,5.5969143823745515,4.999215602874756,0.7226172462141425,0.6753566861152649
2,14,1327.66748046875,True,0.08062626904291163,0.01556962076574564,0.8183639685495966,0.9195454716682434,0.29929413275809136,0.9990000128746033,0.5687177121679489,0.7344462871551514,1.9388776370932674,4.553765773773193,0.8777867896266579,0.5163028240203857
2,15,968.7474975585938,True,0.11830964107904103,0.12369902431964874,0.04345037216264298,0.05368221923708916,0.17581393092299177,0.18474441766738892,0.7361257788691761,0.8377256989479065,2.0000744825277277,1.8685171604156494,0.2515717791605362,0.2471165955066681
2,16,1274.0589599609375,True,0.0378872322097839,0.061424702405929565,0.715895174207772,0.5869179368019104,0.9084696430631521,0.9333057403564453,0.8010762418776971,0.8176879286766052,2.30451057276639,2.727238655090332,0.40946059104183263,0.36390817165374756
2,17,1480.4044189453125,True,0.5556165639344153,0.6896764039993286,0.6939858830534581,0.35061341524124146,0.6762434187065492,0.712929904460907,0.9282474433649313,0.8398435115814209,2.053444272661582,5.54475736618042,0.8982705388564342,0.8261898756027222
2,18,1356.6861572265625,True,0.609161290314914,0.5084280371665955,0.775079713145593,0.8879157900810242,0.09456826771781074,0.38410115242004395,0.3274713342348015,0.3906461298465729,4.012708230258602,4.276492595672607,0.6641246328300883,0.6230859756469727
2,19,1234.890380859375,True,0.2978042560210964,0.18431179225444794,0.8819489054361216,0.5770290493965149,0.05973217274033709,0.04065341129899025,0.4724093145697462,0.8074723482131958,5.523846057193765,3.72119140625,0.6164727969587264,0.5763360261917114
2,20,1419.963623046875,True,0.9459440055151461,0.025155242532491684,0.6973682612253725,0.9990000128746033,0.6776219474383484,0.628152072429657,0.8013591847732104,0.9555522203445435,4.2857534345883135,2.704774856567383,0.7563618577613194,0.7678521871566772
2,21,1337.6427001953125,True,0.7804835723537621,0.621148943901062,0.1378801890940116,0.1214015781879425,0.6172008012228397,0.7958411574363708,0.932037513544365,0.8396437764167786,2.7901987139348776,3.1341147422790527,0.6906483721543913,0.5737152695655823
2,22,991.9869384765625,True,0.70434247137995,0.6085107326507568,0.3493021958925605,0.3379712998867035,0.6729609763067204,0.6444577574729919,0.2513398036272509,0.2850138247013092,4.597998485278055,4.964605331420898,0.3257050268623053,0.30733722448349
2,23,1405.8951416015625,True,0.3621563429040831,0.3682107925415039,0.6622171099682818,0.9683777093887329,0.9954528382659691,0.008692173287272453,0.14846405792277792,0.034395981580019,2.7097724425094762,7.0,0.6874840944453352,0.7311214804649353
2,24,1268.2794189453125,True,0.5707775084416317,0.9814634919166565,0.8274732377108068,0.800844669342041,0.8422487220519056,0.8713955879211426,0.9643024431375169,0.9823486804962158,3.711895183649161,4.29671573638916,0.2967058894004197,0.22578194737434387
2,25,1514.7745361328125,True,0.025619100108012674,0.2792043685913086,0.07158105533192746,0.5396996140480042,0.657762417832805,0.7520133852958679,0.8191191153859309,0.9763354659080505,3.074481111984523,1.9897617101669312,0.6781212865551723,0.7029518485069275
2,26,1142.381591796875,True,0.5845611374044023,0.5385437607765198,0.2985244048458548,0.2834833860397339,0.5303947628229205,0.5717418789863586,0.5596723018794553,0.7225422859191895,2.7262285793568033,2.1074817180633545,0.5008821416041479,0.515169084072113
2,27,1015.5004272460938,True,0.5586616759623053,0.46284836530685425,0.8927389557425283,0.9076757431030273,0.738540159847064,0.7669491171836853,0.992539658463307,0.9907616376876831,2.0275674181401913,2.146043539047241,0.1099815499991984,0.08781210333108902
2,28,768.1699829101562,True,0.650172074576183,0.6495526432991028,0.9722505137764671,0.966143012046814,0.21851682551490192,0.2019185572862625,0.9138742256492761,0.8308798670768738,6.703973005135339,5.63897180557251,0.13791167979494295,0.13058586418628693
2,29,1097.778076171875,True,0.207988368053738,0.14858226478099823,0.5994861887699836,0.5161261558532715,0.7821211803450357,0.7684913873672485,0.8715000034180335,0.8568398952484131,3.520007018799761,3.066559314727783,0.12749829061973478,0.10001523792743683
2,30,1288.84716796875,True,0.4593555899916651,0.47263896465301514,0.3579362686287882,0.34432047605514526,0.7799968278185291,0.940337598323822,0.39221423675607797,0.4518413543701172,3.6557957587860868,5.671614646911621,0.5594729422653861,0.4952094852924347
2,31,1252.22119140625,True,0.9561447972490177,0.9446773529052734,0.2617655185609353,0.0010000000474974513,0.4331983112088269,0.37055504322052,0.9491416593803723,0.9990000128746033,5.729370002840624,4.400132656097412,0.5158809875323095,0.535919189453125
2,32,1313.6949462890625,True,0.9192024075433335,0.742900550365448,0.9355805801080319,0.9468629360198975,0.19195366960712673,0.091981440782547,0.007274596584740179,0.22782404720783234,4.028962671860166,1.661500096321106,0.7667821331014377,0.7477332353591919
2,33,1117.5484619140625,True,0.6042091767928657,0.8902634382247925,0.9773829560042794,0.9816470146179199,0.9908377580058908,0.9990000128746033,0.6494000347504327,0.6276509165763855,2.2418895710135334,2.236293077468872,0.028251661743397993,0.0010000000474974513
2,34,1454.913330078125,True,0.9255862523729087,0.9526541233062744,0.10791074534162944,0.03114469349384308,0.06634460134063334,0.023123953491449356,0.3303479156662998,0.3804662227630615,6.173578975379369,7.0,0.6965902876629071,0.68002849817276
2,35,1123.945068359375,True,0.23443776041169656,0.2342064529657364,0.3170608673997014,0.3438667058944702,0.5001795724720605,0.4714171588420868,0.3705437943452983,0.4014012813568115,4.370398989516607,4.042525291442871,0.24505942389141305,0.26304903626441956
2,36,1286.01611328125,True,0.5968848327957785,0.7691748142242432,0.4635001887130427,0.5433569550514221,0.7008876532011775,0.7521160840988159,0.7195850715043828,0.6884667277336121,6.930224383775947,5.435105800628662,0.44337181687881877,0.42052632570266724
2,37,574.8239135742188,True,0.22374133295577928,0.2230624407529831,0.7880694513791282,0.7858659029006958,0.1689411591621912,0.14587146043777466,0.5837482404991475,0.34710556268692017,1.5486258518552873,2.9991185665130615,0.04028349332630326,0.03942662477493286
2,38,1342.3634033203125,True,0.9415225393745051,0.15314753353595734,0.7517976593693214,0.0011767601827159524,0.573494832285306,0.9990000128746033,0.8388127554221221,0.0010000000474974513,1.21124524089029,6.087635040283203,0.935837435046189,0.9252724051475525
2,39,1374.5513916015625,True,0.947825356746557,0.07521909475326538,0.9217810854610708,0.24077777564525604,0.6273171412980649,0.5619478821754456,0.7909490494014039,0.816218376159668,2.201265012427637,2.1349949836730957,0.8048755775541793,0.7871217131614685
2,40,1372.70654296875,True,0.4375740629771274,0.40832480788230896,0.8386987457805192,0.06590396910905838,0.09102439152504474,0.0972609743475914,0.9166801955899292,0.9990000128746033,6.953124807594131,4.089330196380615,0.6854206843652748,0.6544919610023499
2,41,936.48046875,True,0.24346756710663894,0.24825696647167206,0.36315640496131285,0.3585420548915863,0.9244649558841945,0.8974401354789734,0.1412252705022297,0.35865044593811035,5.755156961238189,1.1585625410079956,0.31352617857934656,0.29970189929008484
2,42,341.09832763671875,True,0.9942509597994658,0.9990000128746033,0.6374455297288215,0.6315550208091736,0.38808473078067895,0.2549186050891876,0.03357425071985371,0.04566458612680435,6.487795403330209,2.8691189289093018,0.002342624068992277,0.0026676675770431757
2,43,1462.8760986328125,True,0.291392014276608,0.9491664171218872,0.051697386753223634,0.006843676324933767,0.7579553959605351,0.8561128973960876,0.7673378295165126,0.7385575771331787,5.626624308455163,5.701642990112305,0.8025758196626525,0.7310786843299866
2,44,1009.5811157226562,True,0.08818298181988068,0.10343140363693237,0.06131815881031309,0.06775612384080887,0.9596812650382962,0.9827109575271606,0.14841626504364047,0.3582301437854767,2.840858809054133,4.243830680847168,0.24312897991637483,0.0010000000474974513
2,45,1346.553466796875,True,0.8593219137108633,0.809318482875824,0.03783703427264385,0.06802263855934143,0.5211819204683734,0.7235459685325623,0.6039126506630242,0.49122023582458496,4.111605259112308,7.0,0.6702612682872953,0.6379147171974182
2,46,1396.0595703125,True,0.6102580970662027,0.5067656636238098,0.8798172603467372,0.8592243194580078,0.39381940515127756,0.7770977020263672,0.11515524418259376,0.3871036171913147,3.6289839137149578,6.0046539306640625,0.7384982654308231,0.6657764911651611
2,47,1203.1090087890625,True,0.10128665711767597,0.08916463702917099,0.41559880776404157,0.4100019633769989,0.6687665206187493,0.6273084282875061,0.603940892815156,0.3794931471347809,1.5219936021844032,4.7380266189575195,0.4624310692371007,0.4078139364719391
2,48,739.3224487304688,True,0.4162995785916553,0.41240257024765015,0.40501803406564235,0.399293452501297,0.5988499317541336,0.6367031335830688,0.07389834979875866,0.12396380305290222,6.672876669124816,6.819630146026611,0.1515464495740058,0.1227886974811554
2,49,678.6446533203125,True,0.5637585702181257,0.5359159111976624,0.2682377917912077,0.2832096219062805,0.053255618987461395,0.03578243404626846,0.6575974553021328,0.7035713791847229,3.715457190121745,3.3191890716552734,0.13837826662103453,0.10629930347204208
