alpha_pos,alpha_neg,beta,set_size,accuracy_mean,accuracy_std,num_trials,num_reps
0.35539474515981556,0.3735403634267262,0.7921269581210111,2,0.4962962962962963,0.05832598425193932,45,3
0.35539474515981556,0.3735403634267262,0.7921269581210111,3,0.4148148148148148,0.027715980642769932,45,3
0.35539474515981556,0.3735403634267262,0.7921269581210111,5,0.34814814814814815,0.05832598425193935,45,3
0.35539474515981556,0.3735403634267262,0.7921269581210111,6,0.32592592592592595,0.08181748901620194,45,3
0.41707042542585054,0.7464548412010864,4.88562507300951,2,0.8518518518518517,0.05832598425193934,45,3
0.41707042542585054,0.7464548412010864,4.88562507300951,3,0.8518518518518517,0.010475656017578498,45,3
0.41707042542585054,0.7464548412010864,4.88562507300951,5,0.7851851851851852,0.020951312035156995,45,3
0.41707042542585054,0.7464548412010864,4.88562507300951,6,0.7555555555555555,0.018144368465060606,45,3
0.5063343496295459,0.47317655943499853,2.229870970733648,2,0.762962962962963,0.027715980642769977,45,3
0.5063343496295459,0.47317655943499853,2.229870970733648,3,0.7037037037037037,0.041902624070313886,45,3
0.5063343496295459,0.47317655943499853,2.229870970733648,5,0.7037037037037037,0.02771598064276994,45,3
0.5063343496295459,0.47317655943499853,2.229870970733648,6,0.5925925925925926,0.06869347033700521,45,3
0.26510846152403633,0.8362306086946255,3.737978124079204,2,0.7925925925925926,0.03777051491550212,45,3
0.26510846152403633,0.8362306086946255,3.737978124079204,3,0.762962962962963,0.04566232594791832,45,3
0.26510846152403633,0.8362306086946255,3.737978124079204,5,0.674074074074074,0.02771598064276994,45,3
0.26510846152403633,0.8362306086946255,3.737978124079204,6,0.637037037037037,0.02771598064276994,45,3
0.3952464769915693,0.6907887837808583,0.9968805311083667,2,0.5333333333333333,0.07908946853356526,45,3
0.3952464769915693,0.6907887837808583,0.9968805311083667,3,0.5111111111111111,0.04800548665487302,45,3
0.3952464769915693,0.6907887837808583,0.9968805311083667,5,0.5185185185185185,0.027715980642769956,45,3
0.3952464769915693,0.6907887837808583,0.9968805311083667,6,0.4148148148148148,0.06372092790401945,45,3
0.5625140647497485,0.39645013317129596,0.8448500080596726,2,0.562962962962963,0.08181748901620191,45,3
0.5625140647497485,0.39645013317129596,0.8448500080596726,3,0.525925925925926,0.041902624070313935,45,3
0.5625140647497485,0.39645013317129596,0.8448500080596726,5,0.43703703703703695,0.13618352822852026,45,3
0.5625140647497485,0.39645013317129596,0.8448500080596726,6,0.4666666666666666,0.01814436846506058,45,3
0.11593449875168234,0.3393889812169841,2.6514985705218717,2,0.6814814814814815,0.027715980642769925,45,3
0.11593449875168234,0.3393889812169841,2.6514985705218717,3,0.5925925925925926,0.04566232594791836,45,3
