draw_idx,accuracy,below_chance,at_ceiling
428,0.7338028,0,0
429,0.88873434,0,0
430,0.86648124,0,0
431,0.89554316,0,0
432,0.92050207,0,0
433,0.91922003,0,0
434,0.85694444,0,0
435,0.9180791,0,0
436,0.8693182,0,0
437,0.9167842,0,0
438,0.9230769,0,0
439,0.9318498,0,0
440,0.93248945,0,0
441,0.9247911,0,0
442,0.9055007,0,0
443,0.9158215,0,0
444,0.9235049,0,0
445,0.9137931,0,0
446,0.9293785,0,0
447,0.916318,0,0
448,0.92877096,0,0
449,0.9345404,0,0
450,0.8661088,0,0
451,0.9223164,0,0
452,0.82957745,0,0
453,0.65694445,0,0
454,0.9193324,0,0
455,0.8988764,0,0
456,0.83798885,0,0
457,0.7777778,0,0
458,0.5692308,0,0
459,0.9174825,0,0
460,0.6357243,0,0
461,0.80965906,0,0
462,0.54444444,0,0
463,0.7715877,0,0
464,0.91865355,0,0
465,0.9218968,0,0
466,0.92987376,0,0
467,0.88873434,0,0
468,0.9375,0,0
469,0.9178273,0,0
470,0.8863955,0,0
471,0.66991645,0,0
472,0.914446,0,0
473,0.8651685,0,0
474,0.8831711,0,0
475,0.9030303,0,0
476,0.92877096,0,0
477,0.8181818,0,0
478,0.869382,0,0
479,0.9328671,0,0
480,0.9332406,0,0
481,0.9137691,0,0
482,0.92987376,0,0
483,0.9443672,0,0
484,0.8956885,0,0
485,0.8716502,0,0
486,0.85333335,0,0
487,0.9240506,0,0
488,0.63282335,0,0
489,0.9177127,0,0
490,0.90125173,0,0
491,0.44880787,0,0
492,0.9179416,0,0
493,0.92286116,0,0
494,0.51877606,0,0
495,0.8797737,0,0
496,0.9027778,0,0
497,0.85833335,0,0
498,0.908078,0,0
499,0.9179416,0,0
